SoundName,Database_Name,Sex_Voice,Emotion_Label,Begin,End,Duration,PeakTime,Amp(dB),PeakAmp,MinF0,MaxF0,MeanF0,StDevF0,Jitter,Shimmer,MaxHNR,MeanHNR,StDevHNR
andre01AnnaN_Norm,Anna_Andre,male,neutral,0,0.7799,0.7799,0.318,58.4,75.8,75.3,99.6,85.0,6.15,0.005902351,1.534172192,26.27,4.8,2.91
andre03AnnaW_Norm,Anna_Andre,male,angry,0,0.8513,0.8513,0.466,51.2,76.3,190.9,254.3,234.3,18.7,0.000501592,1.183032832,24.72,1.35,5.72
andre04AnnaA_Norm,Anna_Andre,male,fear,0,0.5971,0.5971,0.325,59.3,75.1,109.1,184.2,153.3,24.68,0.002341748,1.287565895,18.89,6.65,5.04
andre07AnnaF_Norm,Anna_Andre,male,happy,0,0.6985,0.6985,0.202,62.0,77.4,90.4,251.3,171.3,59.49,0.001572239,1.002542537,25.0,0.46,5.65
bea01AnnaN_Norm,Anna_Bea,female,neutral,0,0.8713,0.8713,0.339,51.8,75.6,127.2,185.3,161.5,18.05,0.001128488,0.705500349,25.73,10.73,4.47
bea03AnnaW_Norm,Anna_Bea,female,angry,0,0.7471,0.7471,0.169,60.4,77.8,296.0,515.0,414.1,77.75,0.000562849,1.78963173,26.71,-0.46,2.2
bea04AnnaA_Norm,Anna_Bea,female,fear,0,0.839,0.839,0.408,51.9,75.9,167.9,252.8,211.2,27.01,0.00103282,1.365093105,21.94,8.98,5.46
bea07AnnaF_Norm,Anna_Bea,female,happy,0,0.9967,0.9967,0.465,60.2,78.2,136.5,329.6,227.7,71.91,0.001774344,1.169741258,25.74,5.07,3.48
claud01AnnaN_Norm,Anna_Claud,female,neutral,0,0.5276,0.5276,0.169,63.2,76.2,124.4,162.4,143.2,14.57,0.001251831,1.549993367,9.2,4.16,2.42
claud03AnnaW_Norm,Anna_Claud,female,angry,0,1.0172,1.0172,0.526,44.9,76.8,141.1,339.0,231.9,70.8,0.000692915,0.781346804,26.28,0.28,4.53
claud04AnnaA_Norm,Anna_Claud,female,fear,0,0.8816,0.8816,0.427,62.3,76.1,138.5,165.5,153.8,7.31,0.000994464,0.61815212,24.84,13.0,5.91
claud07AnnaF_Norm,Anna_Claud,female,happy,0,1.2937,1.2937,0.205,60.0,76.9,173.0,408.5,292.1,73.93,0.000232805,0.976067027,40.0,4.97,4.05
ellen01AnnaN_Norm,Anna_Ellen,female,neutral,0,0.9451,0.9451,0.276,61.0,84.6,147.5,204.2,167.5,18.24,0.000917683,0.75463159,27.36,11.84,4.21
ellen03AnnaW_Norm,Anna_Ellen,female,angry,0,0.6857,0.6857,0.384,58.9,75.8,264.5,391.4,335.3,43.22,0.000404572,1.129067575,12.95,3.77,4.64
ellen04AnnaA_Norm,Anna_Ellen,female,fear,0,1.1305,1.1305,0.639,51.8,76.5,327.9,466.4,426.8,42.38,9.77e-05,0.729052349,41.95,13.4,8.98
ellen07AnnaF_Norm,Anna_Ellen,female,happy,0,1.0498,1.0498,0.297,59.4,79.6,175.5,438.8,338.9,81.54,0.000289732,1.357547907,26.2,5.43,5.15
frank01AnnaN_Norm,Anna_Frank,male,neutral,0,0.7232,0.7232,0.223,51.6,76.7,78.4,102.2,89.3,8.93,0.002231122,1.370393322,23.24,2.69,2.92
frank03AnnaW_Norm,Anna_Frank,male,angry,0,1.223,1.223,0.478,40.1,78.5,123.0,341.2,282.5,74.94,0.000613275,1.12909193,26.36,0.37,5.85
frank04AnnaA_Norm,Anna_Frank,male,fear,0,0.7895,0.7895,0.441,56.1,76.4,100.8,149.6,115.4,16.21,0.002620157,1.008513608,14.85,4.58,3.8
frank07AnnaF_Norm,Anna_Frank,male,happy,0,0.758,0.758,0.309,49.7,77.2,83.1,250.7,193.4,57.58,0.001659032,0.879936816,24.02,0.37,5.7
gabi01AnnaN_Norm,Anna_Gabi,female,neutral,0,0.3281,0.3281,0.087,71.0,74.9,125.0,173.9,156.5,14.42,0.001415191,1.287566432,12.16,4.87,4.28
gabi03AnnaW_Norm,Anna_Gabi,female,angry,0,0.7527,0.7527,0.217,57.5,76.2,182.7,383.2,312.0,61.72,0.000507699,0.863915045,31.93,2.93,5.26
gabi04AnnaA_Norm,Anna_Gabi,female,fear,0,0.7486,0.7486,0.353,52.5,76.0,201.2,436.7,333.6,71.48,0.000461264,1.179785613,28.26,3.04,3.61
gabi07AnnaF_Norm,Anna_Gabi,female,happy,0,0.7746,0.7746,0.298,51.2,76.7,149.6,443.9,316.1,99.36,0.000954024,1.203095338,26.53,-0.62,5.3
hans01AnnaN_Norm,Anna_Hans,male,neutral,0,0.7221,0.7221,0.205,59.3,76.7,87.4,130.6,110.7,12.75,0.002411919,1.110094189,12.99,3.17,3.16
hans03AnnaW_Norm,Anna_Hans,male,angry,0,0.9549,0.9549,0.264,47.3,77.3,199.4,353.4,270.5,49.32,0.000708334,0.968040517,2.8,-0.54,1.64
hans04AnnaA_Norm,Anna_Hans,male,fear,0,0.9872,0.9872,0.44,61.1,75.1,116.7,146.2,135.9,7.05,0.00150057,0.614640333,23.89,12.43,5.36
hans07AnnaF_Norm,Anna_Hans,male,happy,0,0.9854,0.9854,0.342,47.3,76.7,168.1,358.4,266.3,69.09,0.00068951,1.279245648,27.03,1.88,4.19
henrik01AnnaN_Norm,Anna_Henrik,male,neutral,0,0.493,0.493,0.122,59.0,75.5,101.0,128.1,112.5,8.71,0.00187481,1.389848203,21.69,2.62,3.63
henrik03AnnaW_Norm,Anna_Henrik,male,angry,0,1.2099,1.2099,0.537,46.0,77.2,173.9,298.0,246.7,38.02,0.000667449,1.319477445,24.93,0.07,3.92
henrik04AnnaA_Norm,Anna_Henrik,male,fear,0,0.7652,0.7652,0.18,62.7,77.8,126.3,179.3,153.4,17.23,0.001344149,1.126309588,26.23,5.34,4.79
henrik07AnnaF_Norm,Anna_Henrik,male,happy,0,1.5327,1.5327,0.727,54.7,76.0,106.4,248.9,182.3,46.3,0.000725913,1.108702198,25.75,0.96,3.65
lutz01AnnaN_Norm,Anna_Lutz,male,neutral,0,0.7598,0.7598,0.274,53.3,76.5,80.9,113.5,98.8,10.83,0.003920795,0.664153395,26.37,3.29,3.04
lutz03AnnaW_Norm,Anna_Lutz,male,angry,0,1.2027,1.2027,0.501,47.6,76.8,82.8,412.2,325.8,118.76,0.000585914,1.309813991,26.98,0.62,3.11
lutz04AnnaA_Norm,Anna_Lutz,male,fear,0,0.6647,0.6647,0.263,56.2,74.4,114.0,133.6,123.4,6.76,0.002098389,0.681774515,18.56,7.18,7.31
lutz07AnnaF_Norm,Anna_Lutz,male,happy,0,1.0255,1.0255,0.183,61.3,75.8,105.1,363.2,241.5,82.48,0.000614764,1.027728511,27.99,3.24,5.82
maria01AnnaN_Norm,Anna_Maria,female,neutral,0,0.4362,0.4362,0.089,63.4,75.7,150.5,195.6,177.5,15.1,0.001293,1.521784989,14.08,7.42,4.06
maria03AnnaW_Norm,Anna_Maria,female,angry,0,1.1112,1.1112,0.531,50.6,76.4,203.7,402.6,309.6,64.84,0.000951242,0.927404573,31.48,4.47,3.62
maria04AnnaA_Norm,Anna_Maria,female,fear,0,1.1084,1.1084,0.441,57.9,76.8,254.7,361.8,301.3,34.26,0.00068133,1.025022961,21.67,4.61,6.22
maria07AnnaF_Norm,Anna_Maria,female,happy,0,1.1691,1.1691,0.261,57.8,76.4,203.3,456.3,338.1,69.03,0.000238189,1.034398371,30.97,6.34,4.35
math01AnnaN_Norm,Anna_Math,male,neutral,0,0.6429,0.6429,0.216,53.4,76.4,79.1,90.5,85.1,4.09,0.004560062,0.993054337,24.75,2.69,3.26
math03AnnaW_Norm,Anna_Math,male,angry,0,0.7892,0.7892,0.32,46.3,77.3,213.5,296.8,267.5,25.57,0.000910189,1.206996117,24.66,0.17,4.55
math04AnnaA_Norm,Anna_Math,male,fear,0,0.4826,0.4826,0.265,65.6,75.3,77.1,469.2,168.0,142.54,0.005842332,1.761233555,11.59,4.36,3.37
math07AnnaF_Norm,Anna_Math,male,happy,0,0.8366,0.8366,0.319,51.2,76.8,155.4,290.6,231.6,41.39,0.001196413,1.309766057,26.74,0.86,5.23
miriam01AnnaN_Norm,Anna_Miriam,female,neutral,0,0.6401,0.6401,0.111,58.3,75.7,159.5,191.4,175.3,9.81,0.000662366,1.264972009,19.51,11.44,3.76
miriam03AnnaW_Norm,Anna_Miriam,female,angry,0,1.6944,1.6944,0.942,48.8,76.4,371.7,506.2,454.7,37.05,0.000186484,0.697392944,19.76,6.15,5.34
miriam04AnnaA_Norm,Anna_Miriam,female,fear,0,0.616,0.616,0.187,60.0,75.3,180.2,293.3,219.2,38.6,0.00062574,0.808731653,22.33,11.12,4.86
miriam07AnnaF_Norm,Anna_Miriam,female,happy,0,0.9605,0.9605,0.624,59.0,77.2,281.3,567.7,456.6,58.58,0.000793272,1.072956352,22.06,4.59,3.35
nena01AnnaN_Norm,Anna_Nena,female,neutral,0,0.5853,0.5853,0.16,55.8,75.8,147.0,186.0,166.3,14.78,0.001050263,0.801289239,35.16,9.0,3.36
nena03AnnaW_Norm,Anna_Nena,female,angry,0,0.8571,0.8571,0.231,50.8,76.7,226.7,410.4,346.0,49.16,0.000409821,0.699769305,26.73,3.72,4.42
nena04AnnaA_Norm,Anna_Nena,female,fear,0,0.6158,0.6158,0.236,59.5,75.5,169.0,485.8,278.8,87.38,0.002409422,1.120869464,28.89,5.42,4.7
nena07AnnaF_Norm,Anna_Nena,female,happy,0,1.6771,1.6771,0.917,49.7,76.4,215.2,388.5,315.9,46.02,0.000409438,0.812864509,29.76,6.77,5.16
ole01AnnaN_Norm,Anna_Ole,male,neutral,0,0.4745,0.4745,0.15,61.6,74.4,98.8,129.5,116.9,9.78,0.005842636,1.515655202,28.78,5.13,4.53
ole03AnnaW_Norm,Anna_Ole,male,angry,0,0.9075,0.9075,0.391,50.2,76.4,121.7,259.8,220.9,44.44,0.000869675,0.807014339,28.52,3.63,6.65
ole04AnnaA_Norm,Anna_Ole,male,fear,0,0.744,0.744,0.394,53.0,75.9,123.1,166.8,141.1,13.81,0.001742644,1.062314617,38.4,7.48,4.37
ole07AnnaF_Norm,Anna_Ole,male,happy,0,2.124,2.124,0.96,46.3,77.6,102.3,280.9,229.8,50.82,0.000598002,0.728910214,28.81,10.19,7.07
patri01AnnaN_Norm,Anna_Patri,female,neutral,0,0.5121,0.5121,0.086,59.2,76.0,146.2,188.0,167.2,16.5,0.000914323,1.047855296,15.76,8.1,4.23
patri03AnnaW_Norm,Anna_Patri,female,angry,0,0.8345,0.8345,0.268,55.2,76.3,186.4,363.7,263.8,49.39,0.000673518,0.935407982,31.61,5.7,4.29
patri04AnnaA_Norm,Anna_Patri,female,fear,0,0.4759,0.4759,0.216,67.4,75.0,172.5,288.4,219.8,40.64,0.00103718,1.26689606,25.34,8.17,3.7
patri07AnnaF_Norm,Anna_Patri,female,happy,0,1.0383,1.0383,0.136,51.6,76.7,204.2,496.8,362.7,99.31,0.000287037,0.785007956,28.72,4.36,6.62
peter01AnnaN_Norm,Anna_Peter,male,neutral,0,0.4207,0.4207,0.182,67.7,75.0,79.2,379.7,133.6,99.38,0.004134355,1.76018645,24.1,2.48,3.81
peter03AnnaW_Norm,Anna_Peter,male,angry,0,1.0339,1.0339,0.293,54.8,77.5,195.7,278.7,241.3,24.73,0.000393755,0.994357688,20.33,3.64,6.17
peter04AnnaA_Norm,Anna_Peter,male,fear,0,1.0341,1.0341,0.551,51.3,76.7,201.8,297.3,255.1,26.16,0.000598443,1.286274666,13.51,5.51,4.08
peter07AnnaF_Norm,Anna_Peter,male,happy,0,1.1909,1.1909,0.168,59.8,75.8,96.9,221.1,152.7,35.58,0.001344017,1.193261939,24.56,3.21,4.93
regina01AnnaN_Norm,Anna_Regina,female,neutral,0,0.6206,0.6206,0.252,58.6,73.7,177.8,562.0,204.6,61.97,0.001076789,0.960026156,22.98,11.59,6.1
regina03AnnaW_Norm,Anna_Regina,female,angry,0,0.8878,0.8878,0.25,56.1,78.2,207.4,455.9,344.4,81.15,0.000665448,1.402592991,29.98,0.74,3.31
regina04AnnaA_Norm,Anna_Regina,female,fear,0,1.0929,1.0929,0.508,52.1,76.3,351.6,417.4,394.5,16.74,0.000177435,0.955144515,25.85,11.82,6.16
regina07AnnaF_Norm,Anna_Regina,female,happy,0,0.9739,0.9739,0.251,54.0,76.0,220.5,486.1,336.2,86.36,0.00042229,1.423260086,28.63,5.03,3.62
saskia01AnnaN_Norm,Anna_Saskia,female,neutral,0,0.6071,0.6071,0.122,54.1,75.7,137.4,196.2,163.9,18.53,0.001340034,0.926926516,13.4,10.15,3.01
saskia03AnnaW_Norm,Anna_Saskia,female,angry,0,1.1156,1.1156,0.527,48.9,76.8,79.3,407.0,316.1,117.58,0.004000399,0.952715705,15.7,5.96,4.06
saskia04AnnaA_Norm,Anna_Saskia,female,fear,0,0.7469,0.7469,0.284,59.3,75.7,185.4,268.5,216.4,30.81,0.000518492,0.610281899,24.97,12.14,6.14
saskia07AnnaF_Norm,Anna_Saskia,female,happy,0,1.1233,1.1233,0.58,54.4,76.0,207.4,391.9,329.1,49.94,0.000219413,0.924062917,22.06,8.62,7.91
stef01AnnaN_Norm,Anna_Stef,female,neutral,0,0.511,0.511,0.103,58.5,75.0,124.2,185.3,163.6,20.28,0.000969345,0.89199152,25.32,4.69,4.97
stef03AnnaW_Norm,Anna_Stef,female,angry,0,0.9377,0.9377,0.217,53.6,76.8,229.2,516.2,353.9,98.63,0.00086361,1.584227555,28.47,1.02,2.85
stef04AnnaA_Norm,Anna_Stef,female,fear,0,0.7739,0.7739,0.222,63.5,81.1,159.5,198.0,180.5,11.93,0.001162719,1.033811795,26.8,11.96,6.02
stef07AnnaF_Norm,Anna_Stef,female,happy,0,0.8869,0.8869,0.176,63.4,75.7,215.8,398.6,328.3,49.54,0.00022131,0.783942207,36.12,4.52,4.92
thom01AnnaN_Norm,Anna_Thom,male,neutral,0,0.5117,0.5117,0.112,59.4,75.0,75.2,107.2,87.2,8.95,0.006274392,1.199053821,8.79,5.43,2.63
thom03AnnaW_Norm,Anna_Thom,male,angry,0,1.2902,1.2902,0.298,46.0,78.0,158.5,288.9,238.9,35.53,0.000517099,1.08916352,24.44,3.07,3.98
thom04AnnaA_Norm,Anna_Thom,male,fear,0,1.4003,1.4003,0.74,55.4,75.7,252.5,395.9,352.2,41.77,0.000289774,0.974333904,33.71,9.82,8.56
thom07AnnaF_Norm,Anna_Thom,male,happy,0,0.6811,0.6811,0.16,56.6,77.4,74.9,85.6,79.1,2.75,0.005368941,1.172595268,24.25,4.91,4.47
tobias01AnnaN_Norm,Anna_Tobias,male,neutral,0,0.592,0.592,0.154,58.4,75.7,82.3,136.0,109.0,11.18,0.004605244,0.671118809,25.91,9.12,5.51
tobias03AnnaW_Norm,Anna_Tobias,male,angry,0,1.0454,1.0454,0.541,46.8,76.8,305.0,396.0,366.5,22.87,0.000293382,0.52339652,26.14,1.73,3.76
tobias04AnnaA_Norm,Anna_Tobias,male,fear,0,0.9878,0.9878,0.473,48.7,76.8,122.3,134.9,127.7,3.7,0.002034356,1.543730901,22.78,4.74,6.1
tobias07AnnaF_Norm,Anna_Tobias,male,happy,0,1.1458,1.1458,0.489,46.1,77.4,94.3,219.1,146.6,34.53,0.004852867,1.051406305,11.14,0.86,4.44
ute01AnnaN_Norm,Anna_Ute,female,neutral,0,0.802,0.802,0.198,56.2,77.5,143.0,172.7,156.1,11.04,0.000635678,0.93240792,12.14,7.68,3.59
ute03AnnaW_Norm,Anna_Ute,female,angry,0,1.0839,1.0839,0.479,54.8,76.4,222.9,413.9,337.4,54.22,0.000266025,1.236087566,29.6,5.5,4.18
ute04AnnaA_Norm,Anna_Ute,female,fear,0,1.051,1.051,0.36,49.1,75.2,201.5,305.9,234.8,36.21,0.000572587,0.773527327,38.98,11.21,6.52
ute07AnnaF_Norm,Anna_Ute,female,happy,0,1.3077,1.3077,0.292,60.8,76.6,247.8,352.7,294.8,38.39,0.000163442,0.6779577,28.01,14.81,5.73
F_blorag_A_WasepPseudo_Norm,WASEP_PseudoBlorag,female,fear,0,1.2249,1.2249,0.597,62.2,76.2,269.5,570.2,315.1,44.02,0.000374814,0.583610684,29.88,11.49,6.89
F_blorag_E_WasepPseudo_Norm,WASEP_PseudoBlorag,female,disgust,0,1.3312,1.3312,0.312,56.4,76.7,141.9,286.3,205.6,40.95,0.000718459,0.819595527,36.55,7.25,4.96
F_blorag_F_WasepPseudo_Norm,WASEP_PseudoBlorag,female,happy,0,0.8239,0.8239,0.167,63.8,78.1,104.6,316.5,190.1,70.73,0.003117696,0.940280489,25.4,3.87,4.81
F_blorag_T_WasepPseudo_Norm,WASEP_PseudoBlorag,female,sad,0,1.6196,1.6196,0.176,58.9,75.8,102.0,614.2,188.9,143.96,0.001470062,1.016473701,31.45,8.47,5.76
F_blorag_W_WasepPseudo_Norm,WASEP_PseudoBlorag,female,angry,0,1.4106,1.4106,0.155,60.6,80.2,188.7,392.2,325.6,41.85,0.000381914,1.00138629,32.59,6.94,4.9
F_blorag_s_WasepPseudo_Norm,WASEP_PseudoBlorag,female,neutral,0,0.9121,0.9121,0.208,53.7,77.5,109.9,263.1,184.0,50.78,0.001192672,0.80660407,13.81,5.21,4.16
F_emwug_A_WasepPseudo_Norm,WASEP_PseudoEmwug,female,fear,0,1.0623,1.0623,0.155,55.6,76.1,337.6,401.6,369.9,17.25,0.000198564,0.656125659,28.37,11.68,6.88
F_emwug_E_WasepPseudo_Norm,WASEP_PseudoEmwug,female,disgust,0,1.3119,1.3119,0.153,46.2,77.6,284.8,577.3,379.4,85.77,0.000556652,0.908040603,43.88,7.2,4.4
F_emwug_F_WasepPseudo_Norm,WASEP_PseudoEmwug,female,happy,0,0.9317,0.9317,0.147,57.8,75.9,114.5,400.0,230.5,85.69,0.001721694,0.897582449,33.18,5.59,5.15
F_emwug_T_WasepPseudo_Norm,WASEP_PseudoEmwug,female,sad,0,1.0877,1.0877,0.036,54.3,76.2,101.8,168.1,129.6,20.92,0.003973616,0.781033113,29.46,11.52,4.58
F_emwug_W_WasepPseudo_Norm,WASEP_PseudoEmwug,female,angry,0,0.9375,0.9375,0.553,54.2,76.2,80.4,380.4,319.3,72.98,0.000738651,0.533025585,15.54,7.12,5.38
F_emwug_s_WasepPseudo_Norm,WASEP_PseudoEmwug,female,neutral,0,0.8,0.8,0.046,52.4,77.5,111.1,246.6,166.2,50.83,0.001336216,1.149904478,40.44,8.77,3.31
F_frepat_A_WasepPseudo_Norm,WASEP_PseudoFrepat,female,fear,0,1.1614,1.1614,0.604,59.8,78.6,312.1,405.7,366.6,29.33,0.000192564,0.701419547,35.12,6.78,5.05
F_frepat_E_WasepPseudo_Norm,WASEP_PseudoFrepat,female,disgust,0,2.2175,2.2175,0.858,56.8,79.9,214.5,523.2,323.1,81.52,0.00110211,0.73311099,26.64,3.05,5.15
F_frepat_F_WasepPseudo_Norm,WASEP_PseudoFrepat,female,happy,0,1.0855,1.0855,0.232,57.6,75.9,121.5,330.1,241.2,80.25,0.002715368,1.49502808,17.83,1.49,3.97
F_frepat_T_WasepPseudo_Norm,WASEP_PseudoFrepat,female,sad,0,1.1987,1.1987,0.354,55.5,76.0,131.1,563.2,178.1,103.05,0.005100465,0.910561183,37.63,4.66,4.59
F_frepat_W_WasepPseudo_Norm,WASEP_PseudoFrepat,female,angry,0,1.2615,1.2615,0.45,56.9,76.9,221.9,463.5,314.7,69.42,0.001179564,0.965281165,27.51,2.06,3.81
F_frepat_s_WasepPseudo_Norm,WASEP_PseudoFrepat,female,neutral,0,1.1008,1.1008,0.334,54.0,77.0,114.5,245.8,196.2,38.46,0.002503598,1.214043259,34.39,1.66,4.23
F_gatan_A_WasepPseudo_Norm,WASEP_PseudoGatan,female,fear,0,1.1378,1.1378,0.103,63.3,77.5,300.6,412.7,343.2,25.2,0.000158383,0.702066172,20.5,12.19,5.07
F_gatan_E_WasepPseudo_Norm,WASEP_PseudoGatan,female,disgust,0,1.9069,1.9069,1.308,60.2,77.0,125.5,496.3,327.4,75.67,0.000557517,0.775551622,32.61,4.34,5.01
F_gatan_F_WasepPseudo_Norm,WASEP_PseudoGatan,female,happy,0,1.1175,1.1175,0.16,53.7,77.2,107.0,337.3,174.4,58.29,0.004655748,1.233539022,35.23,1.32,4.0
F_gatan_T_WasepPseudo_Norm,WASEP_PseudoGatan,female,sad,0,1.5255,1.5255,0.073,54.6,76.3,107.8,154.8,126.5,16.04,0.002397598,0.832363414,38.3,6.38,5.86
F_gatan_W_WasepPseudo_Norm,WASEP_PseudoGatan,female,angry,0,1.2423,1.2423,0.521,56.1,76.9,122.9,393.5,247.6,74.94,0.002332376,0.85033965,27.22,2.87,2.85
F_gatan_s_WasepPseudo_Norm,WASEP_PseudoGatan,female,neutral,0,0.7089,0.7089,0.085,56.9,76.4,97.1,206.6,155.5,38.51,0.005354624,1.199193218,21.57,2.57,4.47
F_glubas_A_WasepPseudo_Norm,WASEP_PseudoGlubas,female,fear,0,1.3526,1.3526,0.266,58.0,76.1,82.0,579.7,368.6,120.75,0.001353903,0.637354452,33.4,12.74,11.17
F_glubas_E_WasepPseudo_Norm,WASEP_PseudoGlubas,female,disgust,0,2.5254,2.5254,1.235,58.9,79.2,210.1,450.0,323.0,48.53,0.000484356,0.489334989,31.7,12.15,10.91
F_glubas_F_WasepPseudo_Norm,WASEP_PseudoGlubas,female,happy,0,1.0449,1.0449,0.181,61.5,75.8,107.9,406.9,266.4,113.3,0.001888149,1.104765545,27.22,4.97,7.6
F_glubas_T_WasepPseudo_Norm,WASEP_PseudoGlubas,female,sad,0,1.1579,1.1579,0.191,70.4,81.3,98.5,183.8,143.8,30.41,0.002177049,1.045556969,29.04,3.63,6.59
F_glubas_W_b_WasepPseudo_Norm,WASEP_PseudoGlubas,female,angry,0,1.4835,1.4835,0.76,58.1,78.3,175.8,589.5,290.2,112.27,0.001070158,0.778360112,38.21,7.1,5.58
F_glubas_s_WasepPseudo_Norm,WASEP_PseudoGlubas,female,neutral,0,0.9368,0.9368,0.194,62.4,75.8,103.3,279.3,188.0,58.15,0.002915716,0.834632068,32.12,3.4,6.56
F_krinok_A_WasepPseudo_Norm,WASEP_PseudoKrinok,female,fear,0,1.1494,1.1494,0.639,62.8,77.8,325.1,515.4,371.2,45.29,0.000387345,0.76413133,29.99,9.48,6.61
F_krinok_E_WasepPseudo_Norm,WASEP_PseudoKrinok,female,disgust,0,1.5964,1.5964,0.933,57.4,77.2,162.4,391.5,288.7,87.35,0.000414324,0.650723801,31.76,7.09,4.86
F_krinok_F_WasepPseudo_Norm,WASEP_PseudoKrinok,female,happy,0,1.0101,1.0101,0.272,54.6,76.4,105.7,350.5,231.3,84.21,0.003598621,1.029196935,30.07,4.54,4.05
F_krinok_T_WasepPseudo_Norm,WASEP_PseudoKrinok,female,sad,0,1.1461,1.1461,0.424,61.1,76.0,100.0,589.9,161.0,100.72,0.002904203,0.767769108,32.78,7.28,4.75
F_krinok_W_WasepPseudo_Norm,WASEP_PseudoKrinok,female,angry,0,1.2307,1.2307,0.742,59.8,75.8,91.5,398.1,302.4,93.33,0.002679957,1.087114312,36.64,7.22,4.26
F_krinok_s_WasepPseudo_Norm,WASEP_PseudoKrinok,female,neutral,0,0.9368,0.9368,0.23,57.2,76.2,109.0,280.7,196.8,60.31,0.001544958,0.80427968,27.06,3.36,3.42
F_schlogen_A_WasepPseudo_Norm,WASEP_PseudoSchlogen,female,fear,0,1.4977,1.4977,1.071,68.0,77.7,263.6,465.4,329.3,27.18,0.000262108,0.473152647,42.79,11.49,6.63
F_schlogen_E_WasepPseudo_Norm,WASEP_PseudoSchlogen,female,disgust,0,1.8208,1.8208,0.868,61.6,78.3,111.3,526.1,311.0,90.82,0.001004443,0.984849062,39.99,6.12,5.01
F_schlogen_F_WasepPseudo_Norm,WASEP_PseudoSchlogen,female,happy,0,1.3235,1.3235,0.408,62.3,76.7,87.0,394.4,224.1,104.64,0.001785291,0.742083718,24.89,6.7,6.94
F_schlogen_T_WasepPseudo_Norm,WASEP_PseudoSchlogen,female,sad,0,1.2481,1.2481,0.507,61.6,75.7,119.4,176.6,148.6,19.51,0.001684052,1.450598231,32.06,6.45,7.26
F_schlogen_W_WasepPseudo_Norm,WASEP_PseudoSchlogen,female,angry,0,1.5732,1.5732,0.802,57.9,77.9,178.6,404.7,341.4,71.53,0.000711307,0.658570616,25.78,13.57,6.47
F_schlogen_s_WasepPseudo_Norm,WASEP_PseudoSchlogen,female,neutral,0,1.0463,1.0463,0.452,56.7,76.6,104.1,245.0,172.5,44.43,0.003369221,0.901871676,33.52,6.89,5.16
F_serto_A_WasepPseudo_Norm,WASEP_PseudoSerto,female,fear,0,1.2161,1.2161,0.228,66.9,76.3,106.8,341.3,293.0,31.09,0.000435347,0.557050103,24.47,12.0,8.0
F_serto_E_WasepPseudo_Norm,WASEP_PseudoSerto,female,disgust,0,1.9621,1.9621,0.41,56.4,76.5,240.3,530.5,360.4,77.65,0.000549217,0.994692753,31.72,2.53,4.31
F_serto_F_WasepPseudo_Norm,WASEP_PseudoSerto,female,happy,0,0.7438,0.7438,0.183,60.5,76.2,129.8,309.5,188.7,46.98,0.002813252,1.113339376,32.61,2.79,4.0
F_serto_T_WasepPseudo_Norm,WASEP_PseudoSerto,female,sad,0,1.4368,1.4368,0.286,53.7,76.9,88.7,174.2,128.0,24.55,0.003633583,1.156035219,38.5,5.25,3.87
F_serto_W_b_WasepPseudo_Norm,WASEP_PseudoSerto,female,angry,0,0.9965,0.9965,0.628,60.4,76.3,156.9,417.5,321.4,80.05,0.000655842,0.878693233,33.85,3.89,4.11
F_serto_s_WasepPseudo_Norm,WASEP_PseudoSerto,female,neutral,0,0.7985,0.7985,0.195,57.0,77.3,109.5,340.6,191.5,62.66,0.002471456,1.247713759,33.89,3.18,2.44
F_stredul_A_WasepPseudo_Norm,WASEP_PseudoStredul,female,fear,0,1.4034,1.4034,0.973,61.3,75.6,134.6,342.0,301.1,50.02,0.000885651,0.553661297,32.93,11.83,9.67
F_stredul_E_WasepPseudo_Norm,WASEP_PseudoStredul,female,disgust,0,3.0643,3.0643,1.623,50.7,77.7,183.3,542.2,343.4,88.97,0.00076973,0.825151294,35.19,8.85,9.81
F_stredul_F_WasepPseudo_Norm,WASEP_PseudoStredul,female,happy,0,1.0556,1.0556,0.383,59.3,75.7,131.1,297.2,203.1,43.46,0.002666438,0.838550568,34.23,4.43,6.25
F_stredul_T_WasepPseudo_Norm,WASEP_PseudoStredul,female,sad,0,1.5383,1.5383,0.573,56.4,75.9,78.5,265.2,178.9,41.59,0.001787752,1.148921789,34.14,7.63,7.12
F_stredul_W_WasepPseudo_Norm,WASEP_PseudoStredul,female,angry,0,1.4629,1.4629,0.925,67.1,78.1,146.1,393.1,295.9,78.31,0.001124255,0.815010173,28.11,4.93,7.67
F_stredul_s_WasepPseudo_Norm,WASEP_PseudoStredul,female,neutral,0,1.2259,1.2259,0.376,55.6,76.5,113.3,227.1,160.9,41.01,0.0011798,0.843288959,38.03,6.19,7.14
F_tarit_A_WasepPseudo_Norm,WASEP_PseudoTarit,female,fear,0,0.7695,0.7695,0.285,64.3,75.9,254.2,324.0,297.1,20.32,0.000832343,1.138031433,32.28,3.26,4.35
F_tarit_E_WasepPseudo_Norm,WASEP_PseudoTarit,female,disgust,0,1.6062,1.6062,0.333,53.3,76.8,122.6,527.2,293.1,96.97,0.000427448,0.842657004,28.53,0.03,3.5
F_tarit_F_WasepPseudo_Norm,WASEP_PseudoTarit,female,happy,0,1.01,1.01,0.156,52.6,76.8,138.3,237.3,181.9,33.08,0.00179496,1.079126089,29.18,2.64,3.55
